case,session,pdf,page,parser_speaker,blind_read_label,agree,words_found,label_distance,furniture_in_paragraph,confidence,opening_words,reader_notes,checked_by_hand_afterwards
864,2021-06-24_r09,24-06-2021_ESPECIAL.pdf,130,Sr. Presidente (Rodríguez),Sr. Presidente (Rodríguez).-,yes,yes,same-paragraph,none,high,"Gracias, senador. Tiene la palabra la senadora Clara Vega.",Exact match directly after the label.,
865,2021-06-24_r09,24-06-2021_ESPECIAL.pdf,144,Sr. Secretario (Fuentes),Sr. Secretario (Fuentes).-,yes,yes,same-paragraph,none,high,"Negativo. Gracias, senadora. Senadora María Teresa González: afirmativo. Senadora Nancy González: afirmativo. Guerra: afirmativo.","""Negativo. Gracias, senadora."" opens under this label; the unlabeled roll-call names that follow (María Teresa González, Nancy González, Guerra) continue the same paragraph.",
866,2021-07-15_r10,15-07-2021_ESPECIAL.pdf,24,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,yes,same-paragraph,none,high,Resultan aprobadas. Propongo que se vote en una sola votación por medios electrónicos los,Exact match directly after the label.,
867,2021-07-15_r10,15-07-2021_ESPECIAL.pdf,56,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,yes,same-paragraph,none,high,Corresponde la consideración del orden del día que por Secretaría se enunciará.,Exact match directly after the label.,
868,2021-07-15_r10,15-07-2021_ESPECIAL.pdf,68,Sr. Presidente (Closs),Sr. Presidente (Closs).-,yes,yes,same-paragraph,none,high,"Gracias, señora senadora. Tiene la palabra la senadora Laura Rodríguez Machado.",Exact match directly after the label.,
869,2021-07-15_r10,15-07-2021_ESPECIAL.pdf,113,Sra. Presidenta (Rodríguez Machado),Sra. Presidenta (Rodríguez Machado).-,yes,yes,same-paragraph,none,high,"Señor senador: disculpe, pero tiene casi su tiempo cumplido. Si puede, redondee. Muchísimas gracias.",Exact match directly after the label.,
870,2021-07-15_r10,15-07-2021_ESPECIAL.pdf,167,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,yes,same-paragraph,none,high,"Muy bien. Hay asentimiento. Entonces, propongo que se vote en general y en particular,","""Muy bien. Hay asentimiento."" opens the paragraph under this label; ""Entonces, propongo que se vote en general y en particular,"" continues the same paragraph without a new label.",
871,2021-08-19_r11,19-08-2021_ESPECIAL.pdf,24,Sr. Presidente (Closs),Sr. Presidente (Closs).-,yes,yes,same-paragraph,none,high,"A continuación, procedemos a sesión de acuerdos. Corresponde la consideración de los órdenes del","Exact match directly after the label, immediately following the bold section title ""9. Tratamiento en conjunto de dictámenes de la Comisión de Acuerdos"" (which is furniture, not part of the paragraph).",
872,2021-08-19_r11,19-08-2021_ESPECIAL.pdf,35,Sra. Giacoppo,Sra. Giacoppo.-,yes,yes,same-paragraph,none,high,"¿Ahora me escucha, señor presidente?",Exact match directly after the label.,
873,2021-10-28_r13,28-10-2021_ORDINARIA.pdf,5,Sra. Catalfamo,Sra. Catalfamo.-,yes,yes,same-paragraph,none,high,"Gracias, señora presidenta. Yo iba a hacer un pedido de preferencia, pero lo voy",Exact match directly after the label.,
874,2021-10-28_r13,28-10-2021_ORDINARIA.pdf,17,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,yes,same-paragraph,none,high,"Gracias, senadora. Corresponde aprobar la lista de oradores de la que se dará lectura",Exact match directly after the label.,
875,2021-12-09_r14,09-12-2021_ESPECIAL.pdf,5,Sr. Mayans,Sr. Mayans.-,yes,yes,same-paragraph,none,high,"Buen día, presidente. ¿Cómo está?... Presidenta, ¿cómo está? ¿Bien?",Exact match directly after the label.,
876,2021-12-09_r15,09-12-2021_ORDINARIA.pdf,36,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,yes,same-paragraph,none,high,Se procede a votar la lista de oradores.,"Found directly: ""Sra. Presidenta (Ledesma Abdala).- Se procede a votar la lista de oradores.""",
877,2021-12-09_r15,09-12-2021_ORDINARIA.pdf,81,Sr. Prosecretario (Tunessi),Sr. Prosecretario (Tunessi).-,yes,yes,same-paragraph,none,high,"Sí, pero vote, senadora. Ahora, cuando vuelva a votar, hágalo electrónicamente, por favor.",none,
878,2021-12-09_r15,09-12-2021_ORDINARIA.pdf,89,Sr. Prosecretario (Tunessi),Sr. Prosecretario (Tunessi).-,yes,yes,same-paragraph,none,high,"Podríamos considerar los senadores que se abstienen, porque subsiste el quórum. Que me digan",none,
879,2022-03-01_r00,01-03-2022_ASAMBLEA.pdf,29,Sr. Presidente de la Nación,Sr. Presidente de la Nación.-,yes,yes,previous-page,none,high,Estamos iniciando la construcción del Espacio de Memoria y las actividades en el ex,"Label printed only on the first image (printed page 21); the turn runs uninterrupted (only ""(Aplausos.)"" and one ""–Manifestaciones simultáneas."" break it, neither of which end a turn) all the way through printed page 29, where the quoted words appear.",
880,2022-03-17_r02,17-03-2022_ESPECIAL.pdf,7,Sra. Presidenta (Fernández de Kirchner),Sra. Presidenta (Fernández de Kirchner).-,yes,yes,same-paragraph,none,high,"No, no, no. La preferencia, cuando hace uso de la palabra un senador para",none,
881,2022-03-17_r02,17-03-2022_ESPECIAL.pdf,28,Sr. Closs,Sr. Closs.-,yes,yes,same-paragraph,none,high,O habiendo tomado 100.000 “palos” y déficit cero.,none,
882,2022-03-17_r02,17-03-2022_ESPECIAL.pdf,91,Sr. Kueider,Sr. Kueider.-,yes,yes,same-paragraph,none,high,"Después está el movimiento. Y en consecuencia, voy a acompañar firmemente a mi presidente",none,
883,2022-03-17_r02,17-03-2022_ESPECIAL.pdf,108,Sra. Presidenta (Losada),Sra. Presidenta (Losada).-,yes,yes,same-paragraph,none,high,"Gracias, senador. Tiene la palabra, senador Luis Naidenoff.",none,
884,2022-04-07_r03,07-04-2022_ESPECIAL.pdf,77,Sra. Fernández Sagasti,Sra. Fernández Sagasti.-,yes,yes,same-paragraph,none,medium,Hablando de legislar para la coyuntura.,"The exact sentence ""Hablando de legislar para la coyuntura."" is printed as its own paragraph under this label. The same words also appear earlier on the page, lowercase, inside a longer sentence (""hablando de legislar para la coyuntura: ...""), also spoken by this same label, so attribution is not actually in doubt, but both occurrences exist on the page.",
885,2022-04-07_r03,07-04-2022_ESPECIAL.pdf,77,Sra. Fernández Sagasti,Sra. Fernández Sagasti.-,yes,no,same-paragraph,none,low,"Sí, sí. En primer lugar, que dicho cargo recaiga sobre Nazareno es enviar a","Only the opening ""Sí, sí."" of the quoted words is printed, as the very last line on the page (""Sra. Fernández Sagasti.- Sí, sí.""). The continuation ""En primer lugar, que dicho cargo recaiga sobre Nazareno es enviar a"" is not printed anywhere on the supplied page, and no further page was given, so it cannot be verified.",
886,2022-05-12_r04,12-05-2022_ESPECIAL.pdf,12,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,yes,same-paragraph,none,high,"Silencio, por favor. A ver, a ver…",none,
887,2022-05-12_r04,12-05-2022_ESPECIAL.pdf,14,Sr. Petcoff Naidenoff,Sr. Petcoff Naidenoff.-,yes,yes,same-paragraph,none,high,"Ah, bueno.",none,
888,2022-05-12_r04,12-05-2022_ESPECIAL.pdf,33,Sra. Corpacci,Sra. Corpacci.-,yes,yes,same-paragraph,none,high,"Muchas gracias, señora presidenta. En primer lugar, quiero tomar el homenaje que hicieron todos",none,
889,2022-05-12_r04,12-05-2022_ESPECIAL.pdf,48,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,yes,same-paragraph,"""–Los órdenes del día en consideración son los siguientes:""",high,Reconocimiento del Tratado Interprovincial de creación de la Región Norte Grande Argentino (NOA-NEA). (O.D.,The quoted words are the first item of the order-of-the-day list read into the record within the presiding officer's own turn; no new bold label intervenes before it.,
890,2022-05-12_r04,12-05-2022_ESPECIAL.pdf,49,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,yes,same-paragraph,none,high,"Resulta aprobada. Sí, senador Cornejo.",none,
891,2022-05-12_r04,12-05-2022_ESPECIAL.pdf,63,Sr. Lousteau,Sr. Lousteau.-,yes,yes,same-paragraph,none,high,Después él va a tener su tiempo y va a hablar.,none,
892,2022-05-12_r04,12-05-2022_ESPECIAL.pdf,71,Sra. Presidenta (Losada),Sra. Presidenta (Losada).-,yes,yes,same-paragraph,none,high,"Gracias, señora presidenta. Tiene la palabra la senadora Ana Ianni.",none,
893,2022-06-02_r06,02-06-2022_INFORMATIVA_ESPECIAL.pdf,86,Sr. Cornejo,Sr. Cornejo.-,yes,yes,same-paragraph,none,high,"Escuchá. Después, te vamos a escuchar a vos.",none,
894,2022-06-30_r07,30-06-2022_ORDINARIA.pdf,4,Sra. Presidenta (Fernández de Kirchner),Sra. Presidenta (Fernández de Kirchner).-,yes,yes,same-paragraph,none,high,Opera sobre las bancas de los señores senadores y senadoras el plan de labor,none,
895,2022-06-30_r07,30-06-2022_ORDINARIA.pdf,22,Sra. Fernández Sagasti,Sra. Fernández Sagasti.-,yes,yes,same-paragraph,none,high,"Gracias, señora presidenta. La verdad es que no le encuentro sentido reglamentario y político",none,
896,2022-06-30_r07,30-06-2022_ORDINARIA.pdf,23,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,yes,same-paragraph,none,high,"Bien, queda constancia.",none,
897,2022-06-30_r07,30-06-2022_ORDINARIA.pdf,76,Sr. Zimmermann,Sr. Zimmermann.-,yes,yes,same-paragraph,none,high,"Muchas gracias, presidente. Yo quiero pedirles a mis pares, la senadora Gladys González y",none,
898,2022-06-30_r07,30-06-2022_ORDINARIA.pdf,108,Sra. Catalfamo,Sra. Catalfamo.-,yes,yes,previous-page,none,high,La pandemia del VIH lleva más de 40 años y no tenemos vacunas ni,"Label is printed on the first image (printed page 106: ""Tiene la palabra, senadora Catalfamo."" / ""Sra. Catalfamo.- Muchas gracias, presidenta.""); her turn continues without interruption through page 107 and into page 108, where the quoted words appear, still before she says ""Muchas gracias, señora presidenta."" and yields the floor.",
899,2022-06-30_r07,30-06-2022_ORDINARIA.pdf,117,Sr. Presidente (Closs),Sr. Presidente (Closs).-,yes,yes,same-paragraph,none,high,Resultan aprobadas. Propongo que se vote por medios electrónicos en una sola votación en,none,
900,2022-06-30_r07,30-06-2022_ORDINARIA.pdf,117,Sr. Presidente (Closs),Sr. Presidente (Closs).-,yes,yes,same-paragraph,none,high,Resultan aprobadas. Propongo que se vote por medios electrónicos en una sola votación en,Identical case to 899 (same page image and same quoted words).,
901,2022-08-10_r08,10-08-2022_ESPECIAL.pdf,15,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,yes,same-paragraph,none,high,Se va a votar la lista de oradores a mano alzada.,Direct match on the page.,
902,2022-08-10_r08,10-08-2022_ESPECIAL.pdf,18,"Sra. González, Gladys","Sra. González, Gladys.-",yes,yes,same-paragraph,none,high,"Gracias, presidenta. Creo que todos coincidimos en que el rol de los brigadistas que",Direct match on the page.,
903,2022-08-10_r08,10-08-2022_ESPECIAL.pdf,20,Sra. Di Tullio,Sra. Di Tullio.-,yes,yes,same-paragraph,none,high,"Yo la escuché; la escuché. Mire, presidenta, más allá de las palabras honrosas, descriptivas,",Direct match on the page.,
904,2022-09-01_r09,01-09-2022_ESPECIAL.pdf,34,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,yes,same-paragraph,none,high,¿Comparte…?,Direct match on the page.,
905,2022-09-01_r09,01-09-2022_ESPECIAL.pdf,34,Sr. Secretario (Fuentes),Sr. Secretario (Fuentes).-,yes,yes,same-paragraph,none,high,Pregúntele si comparte…,Direct match on the page.,
906,2022-09-01_r09,01-09-2022_ESPECIAL.pdf,52,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,yes,same-paragraph,none,high,¿En qué quedamos?,Direct match on the page.,
907,2022-09-01_r09,01-09-2022_ESPECIAL.pdf,68,Sra. Tagliaferri,Sra. Tagliaferri.-,yes,yes,same-paragraph,none,high,…que son productivas y que son buenas para la Argentina. Aclaro el sentido en,Direct match on the page.,
908,2022-09-01_r09,01-09-2022_ESPECIAL.pdf,75,Sra. Ávila,Sra. Ávila.-,yes,yes,same-paragraph,none,high,Señora presidenta…,Direct match on the page.,
909,2022-09-01_r09,01-09-2022_ESPECIAL.pdf,87,Sr. Lewandowski,Sr. Lewandowski.-,yes,yes,same-paragraph,none,high,"Gracias, señora presidenta. Yo saludo este tipo de leyes; que tengamos el consenso necesario,",Direct match on the page.,
910,2022-09-08_r10,08-09-2022_ESPECIAL.pdf,22,Sr. Secretario (Fuentes),Sr. Secretario (Fuentes).-,yes,yes,same-paragraph,none,high,Texto unificado. “El Senado de la Nación declara: su más enérgico repudio al intento,Direct match on the page.,
911,2022-09-08_r10,08-09-2022_ESPECIAL.pdf,22,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,yes,same-paragraph,(Aplausos.),high,Por unanimidad resulta aprobado. Se realizarán las comunicaciones pertinentes.,"The stage direction ""(Aplausos.)"" appears right after the quoted words within the same paragraph; it does not end the turn.",
912,2022-09-22_r11,22-09-2022_ESPECIAL.pdf,70,Sra. Presidenta (Tagliaferri),Sra. Presidenta (Tagliaferri).-,yes,yes,same-paragraph,none,high,"Senador Mayans, tiene la palabra.","An earlier, differently-worded line (""Senador Mayans, es el momento de cierre."") by the same presiding label could be mistaken for a partial match, but the exact quoted phrase appears only once, in a later paragraph also under Sra. Presidenta (Tagliaferri).",
913,2022-10-27_r12,27-10-2022_ESPECIAL.pdf,25,Sra. Duré,Sra. Duré.-,yes,yes,same-paragraph,none,high,"Gracias, señora presidenta. Primero, quiero saludar a cada uno de los artistas, actrices, actores,",Direct match on the page.,
914,2022-10-27_r12,27-10-2022_ESPECIAL.pdf,50,Sra. Presidenta (Losada),Sra. Presidenta (Losada).-,yes,yes,same-paragraph,none,high,"Gracias, senador Zimmermann. Tiene la palabra el senador Leavy.",Direct match on the page.,
915,2022-10-27_r12,27-10-2022_ESPECIAL.pdf,62,Sra. Presidenta (Losada),Sra. Presidenta (Losada).-,yes,yes,same-paragraph,none,high,"Gracias, senadora. Comienzan los cierres. Tiene la palabra la senadora Vigo.",Direct match on the page.,
916,2022-10-27_r12,27-10-2022_ESPECIAL.pdf,86,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,yes,same-paragraph,none,high,"Gracias senadora. Antes de darle la palabra al último orador, pido a los senadores",Direct match on the page.,
917,2022-10-27_r12,27-10-2022_ESPECIAL.pdf,90,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,yes,same-paragraph,none,high,"Gracias, senadora. Tiene la palabra senador Yedlin.",Direct match on the page.,
918,2022-11-16_r13,16-11-2022_ESPECIAL.pdf,22,Sr. Secretario (Fuentes),Sr. Secretario (Fuentes).-,yes,yes,same-paragraph,none,high,Orden del Día N° 429/22. Dictamen en el mensaje del Poder Ejecutivo solicitando acuerdo,Direct match on the page.,
919,2023-02-23_r01,23-02-2023_PREPARATORIA.pdf,7,Sr. Snopek,Sr. Snopek.-,yes,yes,same-paragraph,none,high,"Sí, señora presidenta. Es para decir que desde el bloque Unidad Federal vamos a",Direct match on the page.,
920,2023-03-01_r00,01-03-2023_ASAMBLEA.pdf,7,Sra. Presidenta (Fernández de Kirchner),Sra. Presidenta (Fernández de Kirchner).-,yes,yes,same-paragraph,none,high,Por Secretaría se dará lectura al mensaje y decreto del Poder Ejecutivo convocando a,Direct match on the page.,
921,2023-03-01_r00,01-03-2023_ASAMBLEA.pdf,8,Sra. Presidenta (Fernández de Kirchner),Sra. Presidenta (Fernández de Kirchner).-,yes,yes,same-paragraph,none,high,Si hay asentimiento del resto de los diputados y senadores…,Direct match on the page.,
922,2023-03-01_r00,01-03-2023_ASAMBLEA.pdf,33,Sr. Presidente de la Nación,Sr. Presidente de la Nación.-,yes,yes,same-paragraph,none,high,Los ejemplos…,"The page has two short lines by the same speaker (""Los ejemplos…"" then, after a stage direction, ""Los ejemplos abundan.""); only the first exactly matches the quoted words, and both are under the same label so there is no attribution ambiguity.",
923,2023-03-01_r00,01-03-2023_ASAMBLEA.pdf,34,Sr. Presidente de la Nación,Sr. Presidente de la Nación.-,yes,yes,same-paragraph,none,high,Nosotros no trasladamos jueces e integramos cámaras para incidir en causas en las que,Direct match on the page.,
924,2023-03-01_r00,01-03-2023_ASAMBLEA.pdf,38,Sr. Presidente de la Nación,Sr. Presidente de la Nación.-,yes,yes,same-paragraph,none,high,"Senadoras, senadores, diputados, diputadas, pueblo de mi patria: cuando discutimos grandes fortunas, lo que",Direct match on the page.,
925,2023-03-30_r02,30-03-2023_ESPECIAL.pdf,4,Sr. Lewandowski,Sr. Lewandowski.-,yes,yes,same-paragraph,none,high,Perfecto.,Direct match on the page.,
926,2023-03-30_r02,30-03-2023_ESPECIAL.pdf,15,Sr. Petcoff Naidenoff,Sr. Petcoff Naidenoff.-,yes,yes,same-paragraph,none,high,"Voy a terminar, presidenta.",Quote is a standalone paragraph opened by this label.,
927,2023-03-30_r02,30-03-2023_ESPECIAL.pdf,37,Sr. Yedlin,Sr. Yedlin.-,yes,yes,same-paragraph,none,high,"Gracias, señor presidente. Voy a ser muy cortito. Aquellos que somos legisladores hace un",Label immediately opens the paragraph containing the quote.,
928,2023-04-13_r03,13-04-2023_ORDINARIA.pdf,51,Sra. Presidenta (Fernández de Kirchner),Sra. Presidenta (Fernández de Kirchner).-,yes,yes,same-paragraph,none,high,"Muchas gracias, señora senadora. Vamos a proceder a la votación en particular y en",none,
929,2023-04-13_r03,13-04-2023_ORDINARIA.pdf,59,Sra. Presidenta (Fernández de Kirchner),Sra. Presidenta (Fernández de Kirchner).-,yes,yes,same-paragraph,none,high,"¿Se identificaron ya? ¿Quiénes faltan identificarse? Fíjense, por favor.",none,
930,2023-04-13_r03,13-04-2023_ORDINARIA.pdf,75,Sra. Presidenta (Ledesma Abdala),Sra. Presidenta (Ledesma Abdala).-,yes,yes,same-paragraph,none,high,"Ah, ¿quiere expresarlo a viva voz?",none,
931,2023-04-13_r03,13-04-2023_ORDINARIA.pdf,83,Sra. Presidenta (Losada),Sra. Presidenta (Losada).-,yes,yes,same-paragraph,none,high,¿Están todos identificados?,none,
932,2023-05-11_r04,11-05-2023_INFORMATIVA_ESPECIAL.pdf,4,Sr. Secretario (Fuentes),Sr. Secretario (Fuentes).-,yes,yes,same-paragraph,none,high,Invito al señor jefe de Gabinete de Ministros a brindar su respectivo informe,none,
